trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.1, 'e': 0.933407994804752}",25,0,-100.18810935479095,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
368,False,"{'a': 0.1, 'e': 0.9330487113337409}",35,0,-199.89924473736667,"{0: 22, 1: 0, 2: 10, 3: 0, 4: 3}",0
369,False,"{'a': 0.1, 'e': 0.9326884948140962}",20,0,-189.86911685813334,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
370,False,"{'a': 0.1, 'e': 0.9323273456060345}",25,0,-29.970460411258188,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
371,False,"{'a': 0.1, 'e': 0.9319652640707048}",20,0,-90.1072140815943,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
372,False,"{'a': 0.1, 'e': 0.9316022505701886}",20,0,-144.8481780289805,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
373,False,"{'a': 0.1, 'e': 0.9312383054674996}",20,0,-110.69873691135574,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
374,False,"{'a': 0.1, 'e': 0.9308734291265828}",25,0,-101.33191147910793,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
375,False,"{'a': 0.1, 'e': 0.9305076219123143}",20,0,-113.24769157849872,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
376,False,"{'a': 0.1, 'e': 0.9301408841905014}",25,0,-64.99000867448107,"{0: 20, 1: 1, 2: 0, 3: 4, 4: 0}",0
377,False,"{'a': 0.1, 'e': 0.929773216327882}",20,0,-45.60148997506753,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
378,False,"{'a': 0.1, 'e': 0.9294046186921237}",20,0,-178.1261905425026,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
379,False,"{'a': 0.1, 'e': 0.9290350916518241}",25,0,-126.84133394192423,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
380,False,"{'a': 0.1, 'e': 0.9286646355765102}",20,0,-48.54227385273423,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
381,False,"{'a': 0.1, 'e': 0.9282932508366383}",25,0,-155.63285982861004,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
382,False,"{'a': 0.1, 'e': 0.9279209378035927}",30,0,-214.4775230266878,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 4}",0
383,False,"{'a': 0.1, 'e': 0.9275476968496869}",25,0,-268.2179672422673,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 5}",0
384,False,"{'a': 0.1, 'e': 0.9271735283481612}",20,0,-44.34174051660322,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
385,False,"{'a': 0.1, 'e': 0.9267984326731847}",30,0,-204.50096033703588,"{0: 16, 1: 0, 2: 10, 3: 2, 4: 2}",0
386,False,"{'a': 0.1, 'e': 0.9264224101998526}",20,0,-60.76943236098128,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
387,False,"{'a': 0.1, 'e': 0.9260454613041876}",25,0,-100.04483206510552,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
388,False,"{'a': 0.1, 'e': 0.9256675863631385}",20,0,-72.37842136713648,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
389,False,"{'a': 0.1, 'e': 0.9252887857545801}",30,0,-176.96039388871162,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
390,False,"{'a': 0.1, 'e': 0.9249090598573131}",20,0,-163.67035257273986,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
391,False,"{'a': 0.1, 'e': 0.9245284090510633}",25,0,-75.17215586843395,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
392,False,"{'a': 0.1, 'e': 0.9241468337164814}",20,0,-141.67070580140597,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
393,False,"{'a': 0.1, 'e': 0.9237643342351428}",20,0,-87.12167416289171,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
394,False,"{'a': 0.1, 'e': 0.9233809109895471}",20,0,-89.40146188329219,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
395,False,"{'a': 0.1, 'e': 0.9229965643631173}",25,0,-112.80159476362148,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
396,False,"{'a': 0.1, 'e': 0.9226112947402}",20,0,-51.208471322284325,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
397,False,"{'a': 0.1, 'e': 0.9222251025060648}",30,0,-149.85117900073593,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
398,False,"{'a': 0.1, 'e': 0.9218379880469041}",20,0,-86.68110650797871,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
399,False,"{'a': 0.1, 'e': 0.921449951749832}",20,0,-94.71062773376823,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
400,False,"{'a': 0.1, 'e': 0.9210609940028851}",30,0,-116.23452437354904,"{0: 21, 1: 2, 2: 3, 3: 3, 4: 1}",0
401,False,"{'a': 0.1, 'e': 0.9206711151950209}",20,0,-98.99785619149219,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
402,False,"{'a': 0.1, 'e': 0.9202803157161181}",25,0,-168.56711815149484,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
403,False,"{'a': 0.1, 'e': 0.9198885959569765}",30,0,-210.9075115495192,"{0: 13, 1: 2, 2: 12, 3: 1, 4: 2}",0
404,False,"{'a': 0.1, 'e': 0.9194959563093155}",25,0,-134.18829415577963,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
405,False,"{'a': 0.1, 'e': 0.9191023971657747}",25,0,-70.15756645474634,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
406,False,"{'a': 0.1, 'e': 0.9187079189199134}",25,0,-161.0722120278024,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
407,False,"{'a': 0.1, 'e': 0.9183125219662098}",20,0,-88.97489998121242,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
408,False,"{'a': 0.1, 'e': 0.9179162067000608}",25,0,-118.98798956118927,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
409,False,"{'a': 0.1, 'e': 0.9175189735177814}",30,0,-186.38629128736673,"{0: 19, 1: 0, 2: 7, 3: 1, 4: 3}",0
410,False,"{'a': 0.1, 'e': 0.9171208228166051}",30,0,-142.7627387307284,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
411,False,"{'a': 0.1, 'e': 0.9167217549946823}",25,0,-58.20080403555631,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
412,False,"{'a': 0.1, 'e': 0.9163217704510811}",25,0,-80.73246792707884,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 0}",0
413,False,"{'a': 0.1, 'e': 0.9159208695857857}",20,0,-97.51656021209796,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
414,False,"{'a': 0.1, 'e': 0.9155190527996969}",20,0,-47.524568872836085,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
415,False,"{'a': 0.1, 'e': 0.9151163204946318}",25,0,-84.19303375915106,"{0: 14, 1: 7, 2: 3, 3: 0, 4: 1}",0
416,False,"{'a': 0.1, 'e': 0.9147126730733223}",25,0,-128.4674105673392,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
417,False,"{'a': 0.1, 'e': 0.914308110939416}",20,0,-54.02313429972119,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
418,False,"{'a': 0.1, 'e': 0.913902634497475}",30,0,-193.68624806437444,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
419,False,"{'a': 0.1, 'e': 0.9134962441529757}",20,0,-138.9307562422263,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
420,False,"{'a': 0.1, 'e': 0.9130889403123083}",30,0,-186.28721529666555,"{0: 18, 1: 2, 2: 5, 3: 3, 4: 2}",0
421,False,"{'a': 0.1, 'e': 0.9126807233827767}",20,0,-31.159056341229526,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
422,False,"{'a': 0.1, 'e': 0.9122715937725977}",25,6,-22.469429286779757,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
423,False,"{'a': 0.1, 'e': 0.911861551890901}",30,0,-78.97136009785275,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
424,False,"{'a': 0.1, 'e': 0.9114505981477284}",25,0,-146.46333075855878,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
425,False,"{'a': 0.1, 'e': 0.9110387329540337}",20,0,-34.25265105822839,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
426,False,"{'a': 0.1, 'e': 0.9106259567216819}",20,0,-141.54986769980107,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
427,False,"{'a': 0.1, 'e': 0.9102122698634492}",20,0,-111.49861702765442,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
428,False,"{'a': 0.1, 'e': 0.9097976727930226}",25,0,-23.17566478713236,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
429,False,"{'a': 0.1, 'e': 0.9093821659249989}",25,0,-190.42944128815347,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 3}",0
430,False,"{'a': 0.1, 'e': 0.9089657496748851}",20,0,-103.92021951882751,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
431,False,"{'a': 0.1, 'e': 0.9085484244590974}",25,0,-85.40194750329218,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
432,False,"{'a': 0.1, 'e': 0.9081301906949609}",35,0,-139.20757996667456,"{0: 24, 1: 4, 2: 4, 3: 1, 4: 2}",0
433,False,"{'a': 0.1, 'e': 0.9077110488007095}",25,0,-148.19855641912534,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
434,False,"{'a': 0.1, 'e': 0.9072909991954848}",20,0,-1.885287453145823,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
435,False,"{'a': 0.1, 'e': 0.9068700422993367}",20,0,-128.6643959232531,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
436,False,"{'a': 0.1, 'e': 0.9064481785332217}",20,0,-42.02663368472781,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
437,False,"{'a': 0.1, 'e': 0.9060254083190037}",20,0,-90.36378782987356,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
438,False,"{'a': 0.1, 'e': 0.9056017320794529}",20,0,-106.73825477760998,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
439,False,"{'a': 0.1, 'e': 0.9051771502382456}",30,0,-52.41950585259071,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
440,False,"{'a': 0.1, 'e': 0.9047516632199634}",30,0,-118.6600776986227,"{0: 18, 1: 3, 2: 5, 3: 4, 4: 0}",0
441,False,"{'a': 0.1, 'e': 0.9043252714500934}",25,0,-207.26790620626113,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 4}",0
442,False,"{'a': 0.1, 'e': 0.9038979753550274}",30,10,-80.2087935398837,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",1
443,False,"{'a': 0.1, 'e': 0.9034697753620612}",30,0,-123.93876521436863,"{0: 21, 1: 0, 2: 7, 3: 0, 4: 2}",0
444,False,"{'a': 0.1, 'e': 0.903040671899395}",25,0,-144.10688807260686,"{0: 15, 1: 0, 2: 6, 3: 3, 4: 1}",0
445,False,"{'a': 0.1, 'e': 0.9026106653961321}",20,9,-27.36818766426091,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
446,False,"{'a': 0.1, 'e': 0.9021797562822791}",20,0,-105.02551479078062,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
447,False,"{'a': 0.1, 'e': 0.901747944988745}",25,18,7.860881578050319,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.1, 'e': 0.9013152319473411}",30,0,-117.31752643517602,"{0: 20, 1: 5, 2: 2, 3: 1, 4: 2}",0
449,False,"{'a': 0.1, 'e': 0.9008816175907802}",20,0,-81.43429966311061,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
450,False,"{'a': 0.1, 'e': 0.9004471023526769}",35,0,-133.78506699848694,"{0: 21, 1: 5, 2: 7, 3: 1, 4: 1}",0
451,False,"{'a': 0.1, 'e': 0.9000116866675463}",25,0,-40.14219434874636,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
452,False,"{'a': 0.1, 'e': 0.899575370970804}",20,0,-117.8477869971263,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
453,False,"{'a': 0.1, 'e': 0.8991381556987657}",25,2,-163.0303421365058,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 3}",1
454,False,"{'a': 0.1, 'e': 0.8987000412886466}",25,0,-150.047303034757,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
455,False,"{'a': 0.1, 'e': 0.8982610281785611}",20,0,-57.39487876100809,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
456,False,"{'a': 0.1, 'e': 0.8978211168075223}",35,6,-130.891174492728,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 2}",1
457,False,"{'a': 0.1, 'e': 0.8973803076154415}",25,0,-212.16274513887998,"{0: 11, 1: 6, 2: 2, 3: 3, 4: 3}",0
458,False,"{'a': 0.1, 'e': 0.896938601043128}",25,0,-134.4221328891906,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
459,False,"{'a': 0.1, 'e': 0.896495997532288}",25,0,-109.36811023989755,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
460,False,"{'a': 0.1, 'e': 0.8960524975255252}",20,4,-52.77451667547706,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
461,False,"{'a': 0.1, 'e': 0.8956081014663396}",20,0,-127.58508477640328,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
462,False,"{'a': 0.1, 'e': 0.8951628097991272}",25,0,-124.69634719174172,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
463,False,"{'a': 0.1, 'e': 0.8947166229691795}",25,0,-132.05099558600503,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
464,False,"{'a': 0.1, 'e': 0.8942695414226836}",20,0,-141.57323770375538,"{0: 9, 1: 6, 2: 2, 3: 1, 4: 2}",0
465,False,"{'a': 0.1, 'e': 0.8938215656067205}",25,14,-13.553459907415311,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
466,False,"{'a': 0.1, 'e': 0.8933726959692665}",25,0,-74.67953926318448,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
467,False,"{'a': 0.1, 'e': 0.8929229329591909}",20,10,1.7815458849973602,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.1, 'e': 0.8924722770262568}",25,0,-162.4033310552426,"{0: 15, 1: 1, 2: 4, 3: 3, 4: 2}",0
469,False,"{'a': 0.1, 'e': 0.89202072862112}",25,0,-43.054149909460676,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
470,False,"{'a': 0.1, 'e': 0.891568288195329}",25,0,-125.26983559176762,"{0: 16, 1: 2, 2: 2, 3: 4, 4: 1}",0
471,False,"{'a': 0.1, 'e': 0.891114956201324}",25,0,-33.031048251275436,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
472,False,"{'a': 0.1, 'e': 0.8906607330924371}",25,0,-92.95599856486734,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
473,False,"{'a': 0.1, 'e': 0.8902056193228912}",20,0,-101.5660874182686,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0
474,False,"{'a': 0.1, 'e': 0.8897496153478004}",20,0,-123.20482502564305,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
475,False,"{'a': 0.1, 'e': 0.8892927216231682}",25,0,-41.891765716278954,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
476,False,"{'a': 0.1, 'e': 0.8888349386058886}",25,0,-94.20778021778113,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
477,False,"{'a': 0.1, 'e': 0.8883762667537444}",20,0,-53.552287618653345,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
478,False,"{'a': 0.1, 'e': 0.8879167065254074}",30,0,-190.74782570922838,"{0: 16, 1: 0, 2: 11, 3: 1, 4: 2}",0
479,False,"{'a': 0.1, 'e': 0.8874562583804381}",20,0,-99.22010945260932,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
480,False,"{'a': 0.1, 'e': 0.8869949227792842}",20,0,-44.929358899252364,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
481,False,"{'a': 0.1, 'e': 0.8865327001832815}",30,3,-146.35636709820676,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 3}",1
482,False,"{'a': 0.1, 'e': 0.8860695910546524}",20,0,-127.89747443125823,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
483,False,"{'a': 0.1, 'e': 0.8856055958565062}",25,0,-36.9923415574029,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
484,False,"{'a': 0.1, 'e': 0.8851407150528379}",20,6,-29.217358971523073,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
485,False,"{'a': 0.1, 'e': 0.8846749491085283}",25,0,-38.0835203791629,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
486,False,"{'a': 0.1, 'e': 0.8842082984893433}",25,0,-138.9737155011523,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
487,False,"{'a': 0.1, 'e': 0.8837407636619335}",20,0,-98.00359359525635,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
488,False,"{'a': 0.1, 'e': 0.8832723450938338}",20,0,-50.33379147502763,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
489,False,"{'a': 0.1, 'e': 0.8828030432534625}",20,0,-115.18622538003457,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
490,False,"{'a': 0.1, 'e': 0.8823328586101215}",20,0,-116.30304708809263,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
491,False,"{'a': 0.1, 'e': 0.8818617916339955}",25,0,-52.78657147224739,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
492,False,"{'a': 0.1, 'e': 0.8813898427961513}",20,7,-29.74011835692408,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 0}",1
493,False,"{'a': 0.1, 'e': 0.8809170125685377}",25,0,-74.33670103903168,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
494,False,"{'a': 0.1, 'e': 0.880443301423985}",30,7,-72.09516532327483,"{0: 16, 1: 4, 2: 0, 3: 2, 4: 1}",1
495,False,"{'a': 0.1, 'e': 0.8799687098362042}",30,0,-126.88999656956867,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
496,False,"{'a': 0.1, 'e': 0.879493238279787}",35,0,-162.49547565371878,"{0: 25, 1: 1, 2: 5, 3: 1, 4: 3}",0
497,False,"{'a': 0.1, 'e': 0.8790168872302047}",20,0,-87.21497651116897,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
498,False,"{'a': 0.1, 'e': 0.8785396571638084}",25,0,-114.06567460462972,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
499,False,"{'a': 0.1, 'e': 0.8780615485578283}",20,12,-2.030162867590083,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.1, 'e': 0.8775825618903728}",25,0,-149.75383224242518,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
501,False,"{'a': 0.1, 'e': 0.8771026976404284}",25,0,-111.36102902486213,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
502,False,"{'a': 0.1, 'e': 0.8766219562878595}",25,11,-81.35639915746879,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
503,False,"{'a': 0.1, 'e': 0.8761403383134074}",20,0,-101.40484605055937,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
504,False,"{'a': 0.1, 'e': 0.87565784419869}",25,0,-84.53714048093536,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
505,False,"{'a': 0.1, 'e': 0.8751744744262013}",20,0,-59.18995654373761,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
506,False,"{'a': 0.1, 'e': 0.8746902294793112}",30,0,-150.00001504627946,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
507,False,"{'a': 0.1, 'e': 0.8742051098422644}",20,0,-46.162835589195815,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
508,False,"{'a': 0.1, 'e': 0.8737191160001807}",20,0,-112.5282484460808,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
509,False,"{'a': 0.1, 'e': 0.8732322484390539}",20,5,-23.048046606862698,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
510,False,"{'a': 0.1, 'e': 0.8727445076457513}",25,0,-129.4806836207282,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
511,False,"{'a': 0.1, 'e': 0.8722558941080137}",25,0,-132.00925051997532,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
512,False,"{'a': 0.1, 'e': 0.8717664083144548}",20,14,-1.9220342475224443,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
513,False,"{'a': 0.1, 'e': 0.8712760507545603}",20,0,-67.5595867579015,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
514,False,"{'a': 0.1, 'e': 0.8707848219186876}",25,0,-72.13917527828502,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
515,False,"{'a': 0.1, 'e': 0.8702927222980654}",30,0,-76.13862512987986,"{0: 18, 1: 5, 2: 7, 3: 0, 4: 0}",0
516,False,"{'a': 0.1, 'e': 0.8697997523847936}",35,0,-97.0263129189326,"{0: 25, 1: 1, 2: 7, 3: 1, 4: 1}",0
517,False,"{'a': 0.1, 'e': 0.8693059126718419}",25,9,-123.11589258772067,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 2}",1
518,False,"{'a': 0.1, 'e': 0.8688112036530499}",20,0,-139.59824008901407,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
519,False,"{'a': 0.1, 'e': 0.8683156258231266}",20,0,-34.27280478661521,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
520,False,"{'a': 0.1, 'e': 0.8678191796776499}",25,0,-49.13332343688886,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
521,False,"{'a': 0.1, 'e': 0.8673218657130658}",20,0,-68.21803337162434,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
522,False,"{'a': 0.1, 'e': 0.8668236844266883}",25,0,-115.9216383551277,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
523,False,"{'a': 0.1, 'e': 0.8663246363166986}",25,0,-191.8840018606768,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
524,False,"{'a': 0.1, 'e': 0.8658247218821448}",35,15,-31.965891467658338,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
525,False,"{'a': 0.1, 'e': 0.8653239416229412}",20,0,-62.32353895674653,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
526,False,"{'a': 0.1, 'e': 0.8648222960398683}",25,0,-53.08401506148599,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
527,False,"{'a': 0.1, 'e': 0.8643197856345712}",25,0,-170.24159708235874,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
528,False,"{'a': 0.1, 'e': 0.8638164109095605}",25,0,-118.61844704356952,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
529,False,"{'a': 0.1, 'e': 0.863312172368211}",20,12,-8.491955979337437,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
530,False,"{'a': 0.1, 'e': 0.862807070514761}",25,0,-155.76585805481423,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
531,False,"{'a': 0.1, 'e': 0.8623011058543124}",20,0,-141.27274813747175,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
532,False,"{'a': 0.1, 'e': 0.8617942788928298}",20,3,-168.60614635553375,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 3}",1
533,False,"{'a': 0.1, 'e': 0.8612865901371402}",25,7,-96.16296022239419,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 1}",1
534,False,"{'a': 0.1, 'e': 0.8607780400949321}",25,3,-93.25134475255219,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 1}",1
535,False,"{'a': 0.1, 'e': 0.8602686292747557}",35,0,-272.16851876539107,"{0: 16, 1: 4, 2: 9, 3: 3, 4: 3}",0
536,False,"{'a': 0.1, 'e': 0.8597583581860216}",25,0,-90.2347140346161,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
537,False,"{'a': 0.1, 'e': 0.8592472273390012}",25,0,-94.22474885841541,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
538,False,"{'a': 0.1, 'e': 0.8587352372448249}",20,0,-49.43813663207978,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
539,False,"{'a': 0.1, 'e': 0.8582223884154829}",20,0,-34.014830620040605,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
540,False,"{'a': 0.1, 'e': 0.8577086813638242}",20,7,-3.727810011052351,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
541,False,"{'a': 0.1, 'e': 0.8571941166035554}",25,0,-147.52740639329727,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
542,False,"{'a': 0.1, 'e': 0.8566786946492415}",20,0,-44.52383588681777,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
543,False,"{'a': 0.1, 'e': 0.8561624160163044}",25,0,-205.95839873423947,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 4}",0
544,False,"{'a': 0.1, 'e': 0.8556452812210225}",25,0,-132.07887317244354,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
545,False,"{'a': 0.1, 'e': 0.8551272907805307}",30,0,-196.97747815607144,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
546,False,"{'a': 0.1, 'e': 0.8546084452128195}",30,19,-8.728927333349999,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
547,False,"{'a': 0.1, 'e': 0.8540887450367343}",30,8,-50.598718267521754,"{0: 16, 1: 4, 2: 1, 3: 0, 4: 1}",1
548,False,"{'a': 0.1, 'e': 0.8535681907719751}",25,0,-59.35569675142798,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
549,False,"{'a': 0.1, 'e': 0.8530467829390963}",20,0,-254.55019048657292,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 6}",0
550,False,"{'a': 0.1, 'e': 0.8525245220595057}",30,0,-133.52480684477644,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
